174	53	338
175	12	339
175	18	340
175	10749	341
176	27	342
176	9648	343
176	80	344
177	18	345
177	35	346
178	18	347
178	28	348
178	53	349
179	28	350
180	28	351
180	53	352
180	878	353
180	9648	354
182	10752	355
182	80	356
182	18	357
182	9648	358
182	10749	359
182	53	360
183	12	361
183	35	362
183	18	363
183	10751	364
183	10749	365
184	28	366
184	80	367
184	18	368
184	53	369
185	878	370
185	18	371
186	18	372
186	53	373
186	80	374
186	9648	375
187	28	376
187	53	377
187	80	378
189	80	379
189	53	380
191	18	381
192	18	382
192	53	383
192	9648	384
193	878	385
193	28	386
193	12	387
193	53	388
194	35	389
194	10749	390
195	35	391
195	10749	392
196	12	393
196	28	394
196	35	395
196	878	396
196	10751	397
197	28	398
197	18	399
197	36	400
197	10752	401
198	10752	402
198	35	403
199	878	404
199	28	405
199	12	406
199	53	407
200	878	408
200	28	409
200	12	410
200	53	411
201	878	412
201	28	413
201	12	414
201	53	415
203	18	416
203	80	417
204	18	418
204	53	419
204	12	420
205	18	421
205	36	422
205	10752	423
207	18	424
212	35	425
212	80	426
213	9648	427
213	53	428
214	27	429
214	53	430
214	80	431
215	27	432
216	18	433
217	12	434
217	28	435
218	28	436
218	53	437
218	878	438
219	35	439
219	18	440
219	10749	441
220	18	442
221	18	443
223	18	444
223	9648	445
223	10749	446
223	53	447
224	18	448
224	36	449
225	18	450
225	36	451
226	80	452
226	18	453
227	80	454
227	18	455
228	18	456
229	27	457
229	878	458
231	18	459
231	53	460
232	28	461
232	12	462
232	80	463
232	18	464
232	10749	465
233	18	466
234	18	467
234	27	468
234	53	469
234	80	470
235	80	471
235	18	472
236	18	473
236	35	474
236	10749	475
237	18	476
237	53	477
237	80	478
237	10749	479
238	18	480
238	80	481
239	35	482
239	10749	483
240	18	484
240	80	485
241	80	486
241	53	487
241	18	488
242	18	489
242	28	490
242	53	491
242	80	492
243	35	493
243	18	494
243	10749	495
243	10402	496
244	12	497
244	28	498
244	18	499
244	27	500
244	53	501
245	18	502
245	35	503
245	10749	504
246	12	505
246	18	506
246	28	507
247	18	508
247	28	509
247	53	510
247	80	511
248	35	512
248	18	513
249	35	514
249	18	515
249	53	516
250	28	517
250	35	518
250	80	519
251	14	520
251	18	521
251	53	522
251	9648	523
251	10749	524
252	10751	525
252	14	526
253	12	527
253	28	528
253	53	529
254	12	530
254	18	531
254	28	532
255	35	533
255	18	534
255	10749	535
257	80	536
257	18	537
257	10751	538
258	35	539
258	18	540
258	10749	541
259	18	542
259	35	543
259	10749	544
260	28	545
260	53	546
260	9648	547
261	18	548
261	10749	549
262	35	550
262	18	551
265	10752	552
265	18	553
265	10749	554
266	18	555
267	18	556
267	10749	557
267	53	558
268	14	559
268	28	560
269	18	561
269	80	562
271	12	563
271	18	564
271	14	565
271	10751	566
272	28	567
272	80	568
272	18	569
273	18	570
274	80	571
274	18	572
274	53	573
275	80	574
275	18	575
275	53	576
276	18	577
276	35	578
277	14	579
277	28	580
277	53	581
278	18	582
278	80	583
279	18	584
279	36	585
279	10402	586
280	28	587
280	53	588
280	878	589
281	80	590
281	18	591
281	878	592
281	53	593
284	35	594
284	18	595
284	10749	596
285	12	597
285	14	598
285	28	599
287	35	600
287	10749	601
288	37	602
289	18	603
289	10749	604
289	10752	605
290	35	606
290	18	607
291	99	608
292	35	609
292	99	610
292	10402	611
293	18	612
294	18	613
294	10749	614
296	28	615
296	53	616
296	878	617
297	14	618
297	18	619
297	9648	620
298	80	621
298	53	622
299	53	623
299	10402	624
299	35	625
299	80	626
300	35	627
300	18	628
300	14	629
301	18	630
301	10749	631
301	37	632
302	53	633
302	80	634
303	53	635
303	18	636
303	10749	637
306	28	638
306	35	639
306	80	640
307	18	641
307	36	642
308	35	643
308	18	644
308	9648	645
308	10749	646
309	18	647
310	14	648
310	35	649
311	18	650
311	80	651
312	18	652
313	10749	653
313	18	654
314	28	655
314	80	656
315	28	657
315	80	658
316	35	659
316	18	660
317	18	661
317	36	662
318	18	663
318	53	664
319	28	665
319	53	666
319	80	667
319	10749	668
320	80	669
320	9648	670
320	53	671
321	35	672
321	10749	673
322	53	674
322	80	675
322	18	676
322	9648	677
326	27	678
326	28	679
326	80	680
326	53	681
327	80	682
327	18	683
327	53	684
329	12	685
329	878	686
330	12	687
330	28	688
330	878	689
331	12	690
331	28	691
331	53	692
331	878	693
332	28	694
332	12	695
332	35	696
332	10751	697
334	18	698
335	28	699
335	37	700
336	37	701
337	18	702
338	35	703
338	18	704
338	10749	705
339	35	706
339	18	707
340	35	708
340	18	709
341	80	710
341	53	711
342	35	712
342	18	713
343	35	714
343	18	715
343	10749	716
344	80	717
344	28	718
344	35	719
345	18	720
346	28	721
346	18	722
347	99	723
347	18	724
348	27	725
348	28	726
348	53	727
348	878	728
349	35	729
350	35	730
350	18	731
350	10749	732
363	18	733
363	10749	734
364	28	735
364	80	736
364	14	737
364	878	738
364	53	739
377	27	740
378	35	741
378	80	742
379	18	743
379	53	744
379	80	745
380	18	746
381	80	747
381	18	748
381	9648	749
381	10749	750
381	53	751
383	18	752
387	28	753
387	18	754
387	36	755
387	10752	756
387	12	757
388	80	758
388	18	759
388	53	760
389	18	761
391	37	762
392	35	763
392	18	764
392	10749	765
393	28	766
393	80	767
393	53	768
395	12	769
395	878	770
395	28	771
396	18	772
397	35	773
397	10749	774
398	80	775
398	18	776
400	18	777
400	80	778
401	35	779
401	18	780
401	10749	781
402	53	782
402	9648	783
403	35	784
403	18	785
404	18	786
405	18	787
406	18	788
407	18	789
407	53	790
408	14	791
408	16	792
408	10751	793
409	18	794
409	10749	795
409	10752	796
410	18	797
411	12	798
411	10751	799
411	14	800
414	878	801
414	14	802
414	28	803
414	80	804
415	28	805
415	80	806
415	14	807
415	878	808
419	35	809
419	18	810
421	12	811
421	35	812
421	18	813
422	14	814
422	18	815
423	18	816
423	10752	817
424	18	818
424	36	819
424	10752	820
425	16	821
425	35	822
425	10751	823
425	12	824
426	80	825
426	18	826
426	9648	827
426	10749	828
426	53	829
427	35	830
428	18	831
428	10749	832
429	37	833
430	35	834
430	10751	835
431	53	836
431	878	837
431	9648	838
433	35	839
433	10402	840
433	10751	841
433	14	842
434	18	843
434	53	844
435	28	845
435	12	846
435	878	847
435	53	848
436	18	849
436	53	850
436	80	851
437	53	852
437	878	853
437	9648	854
438	9648	855
438	878	856
438	53	857
439	35	858
439	18	859
440	14	860
440	28	861
440	878	862
440	53	863
440	27	864
441	18	865
441	35	866
442	35	867
442	18	868
445	9648	869
445	18	870
445	53	871
446	18	872
451	18	873
451	10749	874
452	18	875
452	35	876
453	18	877
453	10749	878
454	18	879
454	10749	880
455	35	881
455	18	882
455	10749	883
457	35	884
457	18	885
457	10749	886
458	18	887
458	35	888
458	10749	889
459	10749	890
459	18	891
462	18	892
464	10749	893
464	18	894
464	35	895
464	10402	896
466	9648	897
467	80	898
467	18	899
467	27	900
467	53	901
468	18	902
468	10749	903
469	35	904
469	18	905
470	18	906
470	80	907
470	53	908
471	18	909
473	9648	910
473	18	911
473	53	912
475	80	913
475	18	914
476	80	915
476	18	916
479	28	917
479	12	918
479	80	919
479	53	920
480	35	921
480	18	922
480	10749	923
481	18	924
482	12	925
482	28	926
482	53	927
482	80	928
483	35	929
483	80	930
483	53	931
488	12	932
488	10752	933
488	10749	934
489	18	935
490	14	936
490	18	937
492	14	938
492	18	939
492	35	940
493	28	941
493	12	942
493	80	943
493	9648	944
494	12	945
494	28	946
494	53	947
494	80	948
494	9648	949
496	35	950
497	14	951
497	18	952
497	80	953
499	18	954
499	35	955
499	10402	956
500	80	957
500	53	958
501	99	959
502	18	960
502	36	961
502	53	962
503	12	963
503	28	964
503	18	965
503	53	966
504	80	967
504	18	968
505	80	969
505	18	970
506	80	971
506	18	972
506	9648	973
506	53	974
507	28	975
507	80	976
507	18	977
507	53	978
508	35	979
508	10749	980
508	18	981
509	35	982
510	18	983
511	18	984
512	35	985
512	9648	986
513	18	987
513	10749	988
521	80	989
521	9648	990
521	53	991
522	35	992
522	18	993
522	36	994
523	18	995
523	27	996
524	18	997
524	80	998
525	10402	999
525	35	1000
525	28	1001
525	80	1002
526	12	1003
526	14	1004
527	18	1005
530	12	1006
530	16	1007
530	35	1008
530	878	1009
530	10751	1010
531	16	1011
531	35	1012
531	10751	1013
532	10751	1014
532	16	1015
532	35	1016
533	12	1017
533	16	1018
533	35	1019
533	10751	1020
534	18	1021
534	28	1022
534	53	1023
534	878	1024
535	18	1025
535	10402	1026
535	10749	1027
537	10749	1028
537	18	1029
539	18	1030
539	27	1031
539	53	1032
540	28	1033
540	35	1034
541	80	1035
541	18	1036
541	10749	1037
542	18	1038
542	10749	1039
543	18	1040
543	53	1041
543	80	1042
544	10749	1043
544	35	1044
546	18	1045
547	18	1046
547	10749	1047
548	80	1048
548	18	1049
548	9648	1050
549	18	1051
549	36	1052
550	18	1053
551	28	1054
551	12	1055
552	18	1056
552	35	1057
552	10749	1058
553	80	1059
553	18	1060
553	53	1061
554	18	1062
554	36	1063
554	10749	1064
557	14	1065
557	28	1066
558	28	1067
558	12	1068
558	14	1069
559	14	1070
559	28	1071
559	12	1072
560	80	1073
560	18	1074
560	53	1075
561	18	1076
561	14	1077
561	27	1078
562	28	1079
562	53	1080
563	12	1081
563	28	1082
563	53	1083
563	878	1084
564	12	1085
564	14	1086
564	27	1087
564	28	1088
564	53	1089
565	27	1090
565	9648	1091
565	53	1092
567	9648	1093
567	53	1094
568	18	1095
570	18	1096
571	27	1097
572	9648	1098
572	27	1099
572	53	1100
573	80	1101
573	18	1102
573	9648	1103
573	53	1104
574	12	1105
574	80	1106
574	18	1107
574	9648	1108
574	53	1109
575	18	1110
575	53	1111
576	12	1112
576	37	1113
577	14	1114
577	18	1115
577	35	1116
577	53	1117
578	27	1118
578	53	1119
578	12	1120
579	27	1121
579	53	1122
580	12	1123
580	53	1124
581	12	1125
581	18	1126
581	37	1127
582	18	1128
582	53	1129
583	35	1130
584	28	1131
584	80	1132
584	53	1133
585	14	1134
585	16	1135
585	10751	1136
585	35	1137
586	35	1138
586	18	1139
587	12	1140
587	14	1141
587	18	1142
588	27	1143
588	9648	1144
590	18	1145
591	53	1146
591	9648	1147
592	80	1148
592	18	1149
592	9648	1150
593	18	1151
593	878	1152
593	12	1153
593	9648	1154
594	35	1155
594	18	1156
595	80	1157
595	18	1158
596	18	1159
597	18	1160
597	10749	1161
597	53	1162
598	18	1163
598	80	1164
599	18	1165
599	10749	1166
600	18	1167
600	10752	1168
601	878	1169
601	12	1170
601	10751	1171
601	14	1172
602	28	1173
602	12	1174
602	878	1175
603	28	1176
603	878	1177
604	12	1178
604	28	1179
604	53	1180
604	878	1181
605	12	1182
605	28	1183
605	53	1184
605	878	1185
606	18	1186
607	28	1187
607	12	1188
607	35	1189
607	878	1190
608	28	1191
608	12	1192
608	35	1193
608	878	1194
609	27	1195
612	18	1196
612	28	1197
612	36	1198
612	53	1199
613	18	1200
613	36	1201
613	10752	1202
614	18	1203
615	18	1204
616	18	1205
616	28	1206
616	10752	1207
616	36	1208
617	80	1209
617	18	1210
617	9648	1211
618	10752	1212
618	18	1213
618	36	1214
618	10749	1215
619	53	1216
619	28	1217
619	18	1218
619	10402	1219
619	10749	1220
620	14	1221
620	28	1222
620	35	1223
620	878	1224
620	10751	1225
621	10402	1226
622	27	1227
622	9648	1228
622	53	1229
623	35	1230
623	80	1231
624	28	1232
624	12	1233
624	80	1234
624	18	1235
625	10752	1236
625	18	1237
625	36	1238
626	18	1239
626	14	1240
627	18	1241
627	80	1242
628	27	1243
628	10749	1244
629	18	1245
629	80	1246
629	53	1247
630	12	1248
630	10751	1249
630	14	1250
631	18	1251
631	10749	1252
632	35	1253
632	18	1254
632	10752	1255
633	18	1256
633	36	1257
633	53	1258
633	10752	1259
634	35	1260
634	10749	1261
634	18	1262
635	27	1263
635	9648	1264
635	53	1265
636	18	1266
636	9648	1267
636	878	1268
636	53	1269
637	35	1270
637	18	1271
638	18	1272
638	53	1273
638	9648	1274
639	35	1275
639	10749	1276
639	18	1277
640	18	1278
640	80	1279
641	18	1280
642	36	1281
642	18	1282
642	37	1283
642	80	1284
643	18	1285
643	36	1286
644	18	1287
644	878	1288
644	12	1289
646	12	1290
646	28	1291
646	53	1292
647	28	1293
647	12	1294
647	16	1295
647	14	1296
648	18	1297
648	14	1298
648	10749	1299
649	18	1300
649	10749	1301
650	80	1302
650	18	1303
651	35	1304
651	18	1305
651	10752	1306
652	10752	1307
652	12	1308
652	18	1309
653	14	1310
653	27	1311
654	80	1312
654	18	1313
655	18	1314
657	28	1315
657	53	1316
657	12	1317
658	12	1318
658	28	1319
658	53	1320
659	18	1321
659	36	1322
659	10752	1323
660	12	1324
660	28	1325
660	53	1326
661	10752	1327
661	18	1328
662	10749	1329
662	878	1330
663	27	1331
663	53	1332
663	80	1333
664	28	1334
664	12	1335
664	18	1336
665	12	1337
665	18	1338
665	28	1339
665	36	1340
666	18	1341
667	28	1342
667	53	1343
667	12	1344
668	12	1345
668	28	1346
668	53	1347
669	99	1348
670	18	1349
670	53	1350
670	9648	1351
670	28	1352
671	12	1353
671	14	1354
671	10751	1355
672	12	1356
672	14	1357
672	10751	1358
673	12	1359
673	14	1360
673	10751	1361
674	12	1362
674	14	1363
674	10751	1364
675	12	1365
675	14	1366
675	10751	1367
675	9648	1368
676	36	1369
676	10749	1370
676	10752	1371
677	99	1372
678	18	1373
678	9648	1374
678	53	1375
679	27	1376
679	28	1377
679	53	1378
679	878	1379
680	53	1380
680	80	1381
681	12	1382
681	28	1383
681	53	1384
681	878	1385
682	12	1386
682	28	1387
682	53	1388
685	99	1389
686	18	1390
686	878	1391
686	9648	1392
687	18	1393
688	18	1394
688	10749	1395
689	18	1396
690	80	1397
690	18	1398
691	12	1399
691	28	1400
691	53	1401
692	35	1402
693	35	1403
693	10749	1404
694	27	1405
694	53	1406
695	35	1407
695	18	1408
696	35	1409
696	18	1410
696	10749	1411
698	28	1412
698	12	1413
698	53	1414
698	878	1415
699	12	1416
699	28	1417
699	53	1418
700	12	1419
700	28	1420
700	53	1421
701	35	1422
701	18	1423
701	10751	1424
702	18	1425
703	35	1426
703	18	1427
703	10749	1428
704	35	1429
704	10402	1430
705	18	1431
706	36	1432
706	18	1433
707	12	1434
707	28	1435
707	53	1436
708	28	1437
708	12	1438
708	53	1439
709	12	1440
709	28	1441
709	53	1442
710	12	1443
710	28	1444
710	53	1445
711	18	1446
712	35	1447
712	18	1448
712	10749	1449
713	10749	1450
713	18	1451
714	12	1452
714	28	1453
714	53	1454
742	18	1455
742	35	1456
742	10749	1457
744	18	1458
744	28	1459
744	10749	1460
745	9648	1461
745	53	1462
745	18	1463
746	18	1464
746	36	1465
747	27	1466
747	35	1467
750	18	1468
750	80	1469
750	9648	1470
750	35	1471
751	18	1472
751	53	1473
751	80	1474
751	9648	1475
751	35	1476
752	28	1477
752	53	1478
752	14	1479
753	18	1480
754	28	1481
754	80	1482
754	878	1483
754	53	1484
755	27	1485
755	28	1486
755	53	1487
755	80	1488
756	14	1489
756	16	1490
756	10402	1491
756	10751	1492
757	18	1493
757	53	1494
757	80	1495
757	9648	1496
757	35	1497
758	18	1498
758	53	1499
758	80	1500
758	9648	1501
758	35	1502
759	35	1503
759	10749	1504
760	35	1505
761	35	1506
762	12	1507
762	35	1508
762	14	1509
763	27	1510
763	35	1511
764	27	1512
765	27	1513
765	35	1514
765	14	1515
766	14	1516
766	27	1517
766	35	1518
767	12	1519
767	14	1520
767	10751	1521
768	27	1522
768	9648	1523
768	53	1524
769	18	1525
769	80	1526
770	18	1527
770	10749	1528
770	10752	1529
771	35	1530
771	10751	1531
772	35	1532
772	10751	1533
772	12	1534
772	80	1535
773	35	1536
773	18	1537
775	12	1538
775	14	1539
775	878	1540
776	18	1541
776	35	1542
776	10749	1543
777	18	1544
777	36	1545
777	10752	1546
778	35	1547
778	10751	1548
779	27	1549
779	18	1550
780	18	1551
780	36	1552
781	18	1553
782	53	1554
782	878	1555
782	9648	1556
782	10749	1557
783	18	1558
783	36	1559
784	10402	1560
784	18	1561
784	35	1562
785	18	1563
786	18	1564
786	10402	1565
787	28	1566
787	35	1567
787	18	1568
787	53	1569
788	35	1570
788	18	1571
788	10751	1572
789	35	1573
789	18	1574
789	10752	1575
790	27	1576
791	27	1577
791	53	1578
792	18	1579
792	10752	1580
792	28	1581
793	80	1582
793	18	1583
793	53	1584
793	27	1585
793	9648	1586
794	27	1587
794	53	1588
795	18	1589
795	14	1590
795	10749	1591
796	18	1592
796	10749	1593
796	53	1594
797	18	1595
799	10751	1596
800	80	1597
800	18	1598
801	35	1599
801	18	1600
801	10752	1601
802	18	1602
802	10749	1603
803	36	1604
803	99	1605
803	10752	1606
804	35	1607
804	10749	1608
805	27	1609
805	18	1610
805	9648	1611
806	18	1612
806	27	1613
806	53	1614
807	80	1615
807	9648	1616
807	53	1617
808	12	1618
808	16	1619
808	35	1620
808	10751	1621
808	14	1622
809	12	1623
809	16	1624
809	35	1625
809	10751	1626
809	14	1627
810	14	1628
810	12	1629
810	16	1630
810	35	1631
810	10751	1632
811	12	1633
811	18	1634
811	878	1635
812	16	1636
812	10751	1637
812	35	1638
812	12	1639
812	14	1640
812	10749	1641
813	35	1642
813	10749	1643
814	27	1644
814	35	1645
815	10751	1646
815	18	1647
815	35	1648
816	878	1649
816	35	1650
816	80	1651
817	80	1652
817	12	1653
817	28	1654
817	35	1655
817	878	1656
818	878	1657
818	35	1658
818	80	1659
818	28	1660
819	80	1661
819	18	1662
819	53	1663
820	18	1664
820	53	1665
820	36	1666
821	18	1667
821	36	1668
822	10402	1669
822	18	1670
823	16	1671
823	878	1672
823	53	1673
824	10749	1674
824	18	1675
824	10402	1676
825	35	1677
825	18	1678
825	10749	1679
826	18	1680
826	36	1681
826	10752	1682
827	18	1683
827	27	1684
827	53	1685
828	18	1686
828	878	1687
828	53	1688
829	80	1689
829	18	1690
829	9648	1691
829	53	1692
830	878	1693
831	9648	1694
831	12	1695
831	878	1696
831	27	1697
831	53	1698
832	18	1699
832	28	1700
832	53	1701
832	80	1702
833	18	1703
834	14	1704
834	28	1705
834	878	1706
834	53	1707
837	27	1708
837	9648	1709
837	878	1710
838	35	1711
838	18	1712
839	27	1713
839	28	1714
839	9648	1715
839	53	1716
840	878	1717
840	18	1718
841	28	1719
841	878	1720
841	12	1721
842	18	1722
842	36	1723
842	53	1724
843	18	1725
843	10749	1726
844	14	1727
844	18	1728
844	878	1729
844	10749	1730
845	80	1731
845	53	1732
846	9648	1733
846	878	1734
846	53	1735
847	12	1736
847	18	1737
847	28	1738
848	14	1739
849	14	1740
849	28	1741
849	12	1742
850	35	1743
850	10751	1744
851	18	1745
851	10749	1746
852	80	1747
853	10752	1748
854	10749	1749
854	35	1750
854	80	1751
854	14	1752
855	28	1753
855	36	1754
855	10752	1755
856	14	1756
856	16	1757
856	35	1758
856	80	1759
856	10751	1760
857	18	1761
857	36	1762
857	10752	1763
858	35	1764
858	18	1765
858	10749	1766
859	18	1767
859	10749	1768
860	53	1769
860	878	1770
861	28	1771
861	12	1772
861	878	1773
862	16	1774
862	35	1775
862	10751	1776
863	16	1777
863	35	1778
863	10751	1779
864	35	1780
865	28	1781
865	878	1782
866	18	1783
867	18	1784
867	53	1785
868	80	1786
868	18	1787
869	53	1788
869	878	1789
869	28	1790
869	12	1791
870	10749	1792
870	18	1793
871	12	1794
871	878	1795
871	9648	1796
872	35	1797
872	10402	1798
872	10749	1799
873	18	1800
874	18	1801
874	36	1802
875	12	1803
875	18	1804
875	53	1805
876	28	1806
876	12	1807
876	14	1808
876	878	1809
877	28	1810
877	12	1811
877	80	1812
877	18	1813
877	53	1814
878	35	1815
879	12	1816
879	14	1817
879	35	1818
879	10751	1819
880	18	1820
880	35	1821
881	18	1822
881	53	1823
883	35	1824
883	18	1825
884	18	1826
884	53	1827
884	10749	1828
885	18	1829
886	18	1830
887	18	1831
887	36	1832
887	10749	1833
888	14	1834
888	35	1835
888	10751	1836
889	878	1837
889	35	1838
889	10751	1839
889	10749	1840
891	18	1841
891	36	1842
891	9648	1843
891	53	1844
892	35	1845
892	878	1846
892	14	1847
895	18	1848
895	36	1849
896	18	1850
897	18	1851
898	18	1852
899	18	1853
899	10749	1854
900	35	1855
900	10749	1856
901	35	1857
901	18	1858
901	10749	1859
902	14	1860
902	878	1861
902	12	1862
903	80	1863
903	18	1864
905	18	1865
905	53	1866
905	10749	1867
906	35	1868
906	18	1869
907	18	1870
907	10749	1871
907	10752	1872
909	35	1873
909	10402	1874
909	10749	1875
910	80	1876
910	18	1877
910	9648	1878
910	53	1879
911	35	1880
912	10749	1881
912	80	1882
912	53	1883
912	18	1884
913	18	1885
913	35	1886
913	80	1887
913	10749	1888
914	35	1889
916	28	1890
916	80	1891
916	18	1892
916	53	1893
917	18	1894
918	35	1895
918	10749	1896
919	14	1897
919	16	1898
919	27	1899
919	35	1900
919	53	1901
919	878	1902
920	16	1903
920	12	1904
920	35	1905
920	10751	1906
921	10749	1907
921	18	1908
921	36	1909
922	18	1910
922	14	1911
922	37	1912
923	27	1913
924	14	1914
924	27	1915
924	28	1916
925	35	1917
925	18	1918
926	35	1919
926	10751	1920
926	878	1921
927	14	1922
927	27	1923
927	35	1924
928	35	1925
928	27	1926
928	14	1927
929	878	1928
929	28	1929
929	53	1930
931	53	1931
931	18	1932
931	27	1933
932	18	1934
934	18	1935
934	28	1936
934	80	1937
935	18	1938
935	35	1939
935	10752	1940
936	35	1941
936	80	1942
938	37	1943
939	18	1944
939	10402	1945
940	53	1946
940	9648	1947
941	12	1948
941	28	1949
941	35	1950
941	53	1951
941	80	1952
942	28	1953
942	12	1954
942	35	1955
942	80	1956
942	53	1957
943	12	1958
943	28	1959
943	35	1960
943	53	1961
943	80	1962
944	28	1963
944	12	1964
944	35	1965
944	80	1966
944	18	1967
944	53	1968
946	18	1969
947	12	1970
947	18	1971
947	36	1972
947	10752	1973
948	27	1974
948	53	1975
949	28	1976
949	80	1977
949	18	1978
949	53	1979
950	16	1980
950	10751	1981
950	35	1982
950	12	1983
951	35	1984
953	10751	1985
953	16	1986
954	12	1987
954	28	1988
954	53	1989
955	12	1990
955	28	1991
955	53	1992
956	12	1993
956	28	1994
956	53	1995
957	35	1996
957	878	1997
961	37	1998
961	12	1999
961	18	2000
961	28	2001
961	35	2002
961	10752	2003
962	12	2004
962	35	2005
962	18	2006
962	10751	2007
963	80	2008
963	18	2009
963	53	2010
964	18	2011
964	27	2012
965	18	2013
966	28	2014
966	12	2015
966	37	2016
967	28	2017
967	18	2018
967	36	2019
968	80	2020
968	18	2021
968	53	2022
975	18	2023
975	10752	2024
976	18	2025
977	12	2026
977	18	2027
977	10749	2028
978	36	2029
978	18	2030
978	12	2031
978	10752	2032
979	18	2033
979	53	2034
979	80	2035
979	9648	2036
980	28	2037
980	18	2038
980	37	2039
981	35	2040
981	10749	2041
982	9648	2042
982	53	2043
983	12	2044
983	18	2045
984	28	2046
984	80	2047
984	53	2048
985	878	2049
985	14	2050
985	27	2051
985	18	2052
986	35	2053
986	18	2054
986	36	2055
987	35	2056
988	53	2057
988	18	2058
989	18	2059
990	18	2060
991	18	2061
991	878	2062
992	14	2063
992	18	2064
992	35	2065
992	9648	2066
993	53	2067
993	9648	2068
994	80	2069
994	18	2070
994	53	2071
994	9648	2072
995	12	2073
995	37	2074
996	18	2075
996	9648	2076
996	53	2077
1018	53	2078
1018	18	2079
1018	9648	2080
1023	18	2081
1023	35	2082
1023	80	2083
1024	18	2084
1024	14	2085
1040	18	2086
1049	18	2087
1049	53	2088
1049	9648	2089
1049	10749	2090
