76;816;545
76;1201;546
76;197528;547
76;215205;548
76;224279;549
76;233027;550
76;233055;551
77;30;552
77;328;553
77;331;554
77;828;555
77;1453;556
77;3973;557
77;33874;558
78;310;559
78;312;560
78;679;561
78;801;562
78;803;563
78;4565;564
78;6017;565
78;10718;566
78;12190;567
78;12670;568
78;178657;569
78;207268;570
79;548;571
79;1014;572
79;6145;573
79;54324;574
80;90;575
80;736;576
80;811;577
80;814;578
80;815;579
80;816;580
80;817;581
80;2038;582
80;10818;583
81;30;584
81;83;585
81;333;586
81;334;587
81;335;588
81;1935;589
81;2763;590
81;2765;591
81;3800;592
81;6091;593
81;210024;594
82;155373;595
82;168178;596
82;168179;597
82;168186;598
82;168192;599
83;269;600
83;843;601
83;3030;602
83;4210;603
83;5250;604
83;5251;605
83;10503;606
83;15097;607
83;155334;608
85;83;609
85;483;610
85;485;611
85;486;612
85;487;613
85;488;614
85;1160;615
85;1294;616
85;1454;617
85;1456;618
85;2650;619
85;2652;620
85;2656;621
85;2853;622
85;2854;623
85;2856;624
85;6956;625
85;9032;626
85;11105;627
85;41586;628
85;176731;629
85;184134;630
86;220;631
86;255;632
86;293;633
86;458;634
86;459;635
86;460;636
86;463;637
86;508;638
86;818;639
86;6059;640
86;10163;641
86;10508;642
86;14760;643
86;167739;644
86;168550;645
86;232868;646
87;483;647
87;1454;648
87;2860;649
87;4062;650
87;6956;651
87;13006;652
87;14819;653
87;15149;654
87;34117;655
87;41586;656
87;162767;657
87;167106;658
87;174465;659
87;174468;660
87;174469;661
87;174472;662
87;174476;663
87;174480;664
87;176731;665
87;184134;666
88;246;667
88;572;668
88;612;669
88;642;670
88;1156;671
88;1342;672
88;1343;673
88;1346;674
88;5600;675
88;5767;676
88;7879;677
88;10791;678
88;13005;679
88;14514;680
88;14751;681
88;33694;682
88;41260;683
88;173490;684
88;200129;685
88;208591;686
88;226861;687
89;83;688
89;110;689
89;113;690
89;295;691
89;483;692
89;494;693
89;1294;694
89;1454;695
89;2652;696
89;2847;697
89;2901;698
89;6956;699
89;10685;700
89;11102;701
89;14656;702
89;41586;703
89;176731;704
89;184134;705
90;387;706
90;797;707
90;1568;708
90;3688;709
90;5340;710
90;6110;711
90;6149;712
90;6212;713
90;8181;714
90;12371;715
90;12545;716
90;12670;717
90;14967;718
90;15478;719
90;15483;720
90;157892;721
90;163047;722
90;167541;723
90;172466;724
90;178539;725
90;178929;726
90;188294;727
90;188933;728
91;514;729
91;1261;730
91;3032;731
91;3640;732
91;5252;733
91;5253;734
91;5254;735
91;5255;736
91;5331;737
91;10508;738
91;33841;739
91;40895;740
93;570;741
93;596;742
93;931;743
93;933;744
93;934;745
93;1315;746
93;1416;747
93;1417;748
93;3012;749
93;10909;750
95;83;751
95;90;752
95;305;753
95;843;754
95;1423;755
95;1430;756
95;1432;757
95;1826;758
95;1872;759
95;5600;760
95;9882;761
95;13027;762
95;14626;763
95;164889;764
95;179431;765
95;199076;766
95;211487;767
96;374;768
96;703;769
96;1567;770
96;1568;771
96;3688;772
96;4898;773
96;5340;774
96;6149;775
96;8181;776
96;9663;777
96;10950;778
96;12371;779
96;12670;780
96;14601;781
96;14819;782
96;15483;783
96;18021;784
96;155544;785
96;163047;786
96;167316;787
96;193507;788
96;226427;789
96;226428;790
96;226429;791
97;282;792
97;2157;793
97;4563;794
97;4565;795
97;6104;796
97;196378;797
98;588;798
98;1394;799
98;1405;800
98;2831;801
98;10141;802
98;11221;803
98;14704;804
98;15300;805
98;18543;806
98;157499;807
99;107;808
99;108;809
99;571;810
99;726;811
99;741;812
99;744;813
99;1325;814
99;1421;815
99;3019;816
99;207583;817
99;225061;818
100;502;819
100;567;820
100;1366;821
100;4262;822
100;4523;823
100;7149;824
100;9227;825
100;9897;826
100;10776;827
100;11362;828
100;11488;829
100;15394;830
100;15395;831
100;15396;832
100;18047;833
100;167542;834
100;207592;835
100;227944;836
100;227945;837
101;242;838
101;417;839
101;782;840
101;796;841
101;1465;842
101;1470;843
101;2087;844
101;2356;845
101;2656;846
101;2708;847
101;4613;848
101;4709;849
101;7486;850
101;9748;851
101;9826;852
101;9897;853
101;9957;854
101;10226;855
101;10703;856
101;11221;857
101;12422;858
101;13132;859
101;14659;860
101;18107;861
101;33632;862
101;34117;863
101;41405;864
101;156930;865
101;158418;866
101;188960;867
101;207268;868
101;233083;869
101;233084;870
102;30;871
102;509;872
102;856;873
102;978;874
102;1333;875
102;1334;876
102;1335;877
102;3817;878
102;7879;879
102;9844;880
102;11612;881
102;12996;882
102;14534;883
102;15160;884
102;34094;885
102;158558;886
102;187056;887
103;422;888
103;444;889
103;1523;890
103;2231;891
103;4225;892
103;7002;893
103;7368;894
103;9622;895
103;11325;896
103;33625;897
103;167104;898
104;220;899
104;585;900
104;745;901
104;794;902
104;795;903
104;960;904
104;1545;905
104;1546;906
104;1552;907
104;5600;908
104;10594;909
104;10855;910
105;389;911
105;830;912
105;949;913
105;951;914
105;952;915
105;953;916
105;955;917
105;999;918
105;1436;919
105;1743;920
105;4379;921
105;4776;922
105;9789;923
105;10125;924
105;11860;925
105;18425;926
105;40850;927
105;174340;928
105;186189;929
105;187376;930
105;187710;931
105;189449;932
105;206687;933
105;206715;934
105;206720;935
105;206735;936
105;206736;937
105;206737;938
105;206738;939
106;1291;940
106;1297;941
106;9951;942
106;10333;943
106;14915;944
106;15248;945
107;394;946
107;397;947
107;398;948
107;900;949
107;4931;950
107;6075;951
107;7155;952
107;11362;953
107;33461;954
107;227892;955
108;90;956
108;1233;957
108;4424;958
108;4549;959
108;5257;960
108;6027;961
108;227171;962
109;928;963
109;2039;964
109;3739;965
109;4480;966
109;4694;967
109;21747;968
109;227171;969
110;934;970
110;1533;971
110;2863;972
110;4918;973
110;5259;974
110;5260;975
110;9935;976
110;15162;977
110;227171;978
111;416;979
111;417;980
111;592;981
111;701;982
111;947;983
111;1155;984
111;1578;985
111;2150;986
111;34117;987
111;157223;988
112;110;989
112;612;990
112;792;991
112;828;992
112;894;993
112;924;994
112;928;995
112;5600;996
112;6054;997
112;6277;998
112;6280;999
112;10093;1000
112;10707;1001
112;12996;1002
112;14765;1003
112;187056;1004
113;188;1005
113;314;1006
113;490;1007
113;548;1008
113;1412;1009
113;1529;1010
113;1530;1011
113;1531;1012
113;1532;1013
113;1533;1014
113;1534;1015
113;1536;1016
113;2059;1017
113;2060;1018
113;2061;1019
113;2062;1020
113;2063;1021
113;3676;1022
113;3737;1023
113;3743;1024
113;158540;1025
113;208349;1026
114;549;1027
114;592;1028
114;995;1029
114;996;1030
114;999;1031
114;1022;1032
114;1023;1033
114;6054;1034
114;12670;1035
114;207592;1036
115;418;1037
115;419;1038
115;420;1039
115;422;1040
115;1337;1041
115;1541;1042
115;1786;1043
115;5498;1044
115;10118;1045
115;10776;1046
115;12670;1047
115;33626;1048
115;155291;1049
115;160846;1050
115;163045;1051
115;167556;1052
115;198673;1053
115;200646;1054
115;219881;1055
116;128;1056
116;212;1057
116;213;1058
116;596;1059
116;1488;1060
116;1489;1061
116;9673;1062
116;10329;1063
116;14794;1064
116;162257;1065
116;207583;1066
117;14899;1067
117;155714;1068
117;168590;1069
117;177354;1070
117;177359;1071
117;177362;1072
117;177364;1073
117;177370;1074
117;177372;1075
117;177380;1076
117;214548;1077
118;212;1078
118;494;1079
118;715;1080
118;730;1081
118;818;1082
118;970;1083
118;985;1084
118;987;1085
118;990;1086
118;1158;1087
118;1382;1088
118;10508;1089
118;33780;1090
120;603;1091
120;604;1092
120;606;1093
120;609;1094
120;611;1095
120;818;1096
120;1262;1097
120;2407;1098
120;3098;1099
120;3347;1100
120;4587;1101
120;4959;1102
120;6464;1103
120;18089;1104
120;46951;1105
120;177912;1106
120;189097;1107
121;603;1108
121;606;1109
121;609;1110
121;611;1111
121;818;1112
121;1653;1113
121;1964;1114
121;4268;1115
121;6092;1116
121;10364;1117
121;10563;1118
121;18089;1119
121;33788;1120
121;177912;1121
121;189097;1122
122;603;1123
122;606;1124
122;609;1125
122;818;1126
122;3301;1127
122;3930;1128
122;6091;1129
122;9812;1130
122;11118;1131
122;11173;1132
122;14707;1133
122;18089;1134
122;162846;1135
122;173700;1136
122;189097;1137
122;207372;1138
123;603;1139
123;604;1140
123;611;1141
123;10364;1142
125;477;1143
125;1850;1144
125;2346;1145
125;2903;1146
125;3016;1147
125;3409;1148
125;4112;1149
125;5265;1150
125;9935;1151
125;18420;1152
127;477;1153
127;2605;1154
127;2948;1155
127;3800;1156
127;3817;1157
127;5271;1158
127;5272;1159
127;6084;1160
127;12105;1161
127;13008;1162
127;227171;1163
128;1721;1164
128;1994;1165
128;3787;1166
128;5274;1167
128;5275;1168
128;5276;1169
128;5277;1170
128;6054;1171
128;7376;1172
128;10842;1173
129;616;1174
129;970;1175
129;2343;1176
129;2640;1177
129;3762;1178
129;3787;1179
129;4652;1180
129;4931;1181
129;5280;1182
129;6016;1183
129;13008;1184
129;155582;1185
129;196509;1186
132;4917;1187
132;5282;1188
132;5283;1189
132;6027;1190
132;6029;1191
132;155710;1192
132;187056;1193
133;840;1194
133;2419;1195
133;2946;1196
133;6007;1197
133;6085;1198
133;33640;1199
134;530;1200
134;531;1201
134;532;1202
134;727;1203
134;787;1204
134;3182;1205
134;4344;1206
134;4373;1207
135;392;1208
135;953;1209
135;2570;1210
135;3490;1211
135;4048;1212
135;5286;1213
135;5287;1214
135;5288;1215
135;5289;1216
135;6029;1217
135;193749;1218
135;219892;1219
136;291;1220
136;818;1221
136;1326;1222
136;2013;1223
136;3258;1224
136;4728;1225
136;5165;1226
136;5786;1227
136;9331;1228
136;9748;1229
136;9887;1230
136;11072;1231
136;11487;1232
136;33968;1233
136;34117;1234
136;156578;1235
136;157912;1236
136;158558;1237
136;162735;1238
136;163075;1239
136;171826;1240
136;172497;1241
136;180181;1242
137;563;1243
137;901;1244
137;902;1245
137;903;1246
137;904;1247
137;905;1248
137;1442;1249
137;1521;1250
137;10854;1251
137;34117;1252
137;181324;1253
137;220046;1254
138;265;1255
138;272;1256
138;818;1257
138;3098;1258
138;3133;1259
138;3633;1260
138;3986;1261
138;6932;1262
138;10181;1263
138;10327;1264
138;10482;1265
138;155489;1266
138;228390;1267
139;213;1268
139;509;1269
139;548;1270
139;549;1271
139;550;1272
139;554;1273
139;570;1274
139;791;1275
139;792;1276
139;793;1277
139;3739;1278
139;6271;1279
139;12996;1280
139;17997;1281
139;158558;1282
139;206118;1283
140;30;1284
140;108;1285
140;237;1286
140;514;1287
140;566;1288
140;571;1289
140;726;1290
140;739;1291
140;744;1292
140;774;1293
140;776;1294
140;6054;1295
140;6271;1296
140;10093;1297
140;10508;1298
140;161207;1299
141;970;1300
141;3800;1301
141;4379;1302
141;5674;1303
141;7358;1304
141;10532;1305
141;10629;1306
141;11011;1307
141;15023;1308
142;237;1309
142;548;1310
142;1013;1311
142;1014;1312
142;1016;1313
142;1019;1314
142;2123;1315
142;2284;1316
142;3010;1317
142;5600;1318
142;5809;1319
142;7879;1320
142;15135;1321
142;155291;1322
142;165086;1323
143;74;1324
143;260;1325
143;2504;1326
143;6092;1327
143;11139;1328
144;220;1329
144;290;1330
144;292;1331
144;295;1332
144;1566;1333
144;4978;1334
145;240;1335
145;388;1336
145;549;1337
145;856;1338
145;941;1339
145;946;1340
145;1002;1341
145;1330;1342
145;3679;1343
145;3737;1344
145;6150;1345
145;6157;1346
145;6193;1347
145;9649;1348
145;10093;1349
145;10183;1350
145;10707;1351
145;14765;1352
145;158558;1353
145;181011;1354
146;334;1355
146;779;1356
146;2063;1357
146;4575;1358
146;4809;1359
146;5293;1360
146;14604;1361
146;18432;1362
147;6930;1363
147;10183;1364
147;170268;1365
147;170272;1366
147;170273;1367
147;170279;1368
147;170286;1369
147;170293;1370
147;209964;1371
148;428;1372
148;449;1373
148;450;1374
148;730;1375
148;875;1376
148;894;1377
148;1014;1378
148;1327;1379
148;1382;1380
148;3737;1381
148;13006;1382
148;181011;1383
148;187056;1384
149;83;1385
149;464;1386
149;467;1387
149;1353;1388
149;1402;1389
149;1485;1390
149;1706;1391
149;1815;1392
149;2766;1393
149;4565;1394
149;6092;1395
149;12190;1396
149;208349;1397
150;378;1398
150;15234;1399
150;168590;1400
150;168593;1401
150;168595;1402
152;310;1403
152;504;1404
152;505;1405
152;582;1406
152;1430;1407
152;1612;1408
152;155211;1409
152;155212;1410
152;161176;1411
153;213;1412
153;922;1413
153;965;1414
153;1004;1415
153;1005;1416
153;1007;1417
153;1463;1418
153;1895;1419
153;3490;1420
153;6059;1421
153;179430;1422
153;187056;1423
154;504;1424
154;747;1425
154;1423;1426
154;1430;1427
154;1599;1428
154;1613;1429
154;1615;1430
154;1617;1431
154;1618;1432
154;5218;1433
154;5219;1434
154;6017;1435
154;161176;1436
155;849;1437
155;853;1438
155;1308;1439
155;3151;1440
155;4426;1441
155;4630;1442
155;6969;1443
155;7002;1444
155;9537;1445
155;9715;1446
155;9717;1447
155;10044;1448
155;10291;1449
155;18023;1450
155;33518;1451
155;163074;1452
155;163455;1453
155;229031;1454
156;128;1455
156;236;1456
156;380;1457
156;817;1458
156;892;1459
156;893;1460
156;894;1461
156;895;1462
156;1252;1463
156;1490;1464
156;2643;1465
156;3737;1466
156;6059;1467
156;9457;1468
156;10163;1469
156;11612;1470
156;15106;1471
156;187056;1472
158;270;1473
158;830;1474
158;879;1475
158;1322;1476
158;3737;1477
158;6054;1478
158;6149;1479
158;167043;1480
159;108;1481
159;237;1482
159;255;1483
159;566;1484
159;823;1485
159;824;1486
159;825;1487
159;826;1488
159;827;1489
159;828;1490
159;1325;1491
159;1326;1492
159;6054;1493
161;378;1494
161;3430;1495
161;3688;1496
161;10453;1497
161;10530;1498
161;11362;1499
161;159355;1500
161;159358;1501
161;159362;1502
161;159368;1503
161;159369;1504
161;159370;1505
162;240;1506
162;699;1507
162;928;1508
162;1415;1509
162;1435;1510
162;1436;1511
162;1437;1512
162;6059;1513
163;159480;1514
163;159488;1515
163;159490;1516
163;159491;1517
163;159492;1518
163;159496;1519
163;159497;1520
164;963;1521
164;965;1522
164;977;1523
164;978;1524
164;1023;1525
164;2038;1526
164;6099;1527
164;6197;1528
164;10226;1529
164;33626;1530
164;33648;1531
165;390;1532
165;391;1533
165;830;1534
165;951;1535
165;952;1536
165;956;1537
165;1436;1538
165;4379;1539
165;9663;1540
165;10738;1541
165;12026;1542
165;15023;1543
165;33888;1544
165;172251;1545
165;196664;1546
165;226370;1547
165;226371;1548
166;90;1549
166;246;1550
166;248;1551
166;596;1552
166;1525;1553
166;5600;1554
166;10707;1555
166;10791;1556
166;14751;1557
166;33648;1558
167;642;1559
167;1566;1560
167;3363;1561
167;5340;1562
167;9826;1563
167;9951;1564
167;11612;1565
167;13194;1566
167;14781;1567
167;14784;1568
167;15106;1569
167;156810;1570
167;180241;1571
167;184130;1572
167;199214;1573
167;202735;1574
168;83;1575
168;582;1576
168;665;1577
168;4379;1578
168;4676;1579
168;5359;1580
168;155212;1581
168;161176;1582
169;1297;1583
169;1601;1584
169;1603;1585
169;12670;1586
169;14915;1587
170;212;1588
170;968;1589
170;1375;1590
170;1420;1591
170;5385;1592
170;5600;1593
170;12377;1594
170;188957;1595
171;65;1596
171;90;1597
171;970;1598
171;1525;1599
171;2201;1600
171;5600;1601
171;10707;1602
171;10791;1603
171;13008;1604
171;13027;1605
171;14751;1606
171;33648;1607
172;503;1608
172;505;1609
172;665;1610
172;748;1611
172;963;1612
172;1430;1613
172;1562;1614
172;5362;1615
172;12388;1616
172;155211;1617
172;155212;1618
172;161176;1619
173;269;1620
173;270;1621
173;339;1622
173;385;1623
173;1316;1624
173;2768;1625
173;2769;1626
173;2770;1627
173;2772;1628
173;3193;1629
173;3799;1630
173;6091;1631
173;10503;1632
173;14785;1633
173;155334;1634
173;191409;1635
173;219972;1636
174;455;1637
174;503;1638
174;505;1639
174;559;1640
174;665;1641
174;750;1642
174;3012;1643
174;4732;1644
174;4812;1645
174;155211;1646
174;161176;1647
175;131;1648
175;236;1649
175;269;1650
175;270;1651
175;271;1652
175;494;1653
175;560;1654
175;629;1655
175;630;1656
175;631;1657
175;3737;1658
175;6054;1659
176;1366;1660
176;13000;1661
176;13125;1662
176;13132;1663
176;157367;1664
176;157375;1665
176;157376;1666
177;113;1667
177;960;1668
177;1014;1669
177;1313;1670
177;1335;1671
177;1660;1672
177;1873;1673
177;2045;1674
177;2486;1675
177;2796;1676
177;3305;1677
177;3446;1678
177;3600;1679
177;3741;1680
177;3754;1681
177;6059;1682
177;187554;1683
178;949;1684
178;1680;1685
178;2407;1686
178;3537;1687
178;5879;1688
178;6029;1689
178;6104;1690
178;9748;1691
178;11018;1692
178;13027;1693
178;14601;1694
178;14819;1695
178;33406;1696
178;155530;1697
178;157198;1698
178;157251;1699
178;179966;1700
178;187844;1701
178;206544;1702
178;222423;1703
178;226463;1704
179;242;1705
179;407;1706
179;409;1707
179;434;1708
179;441;1709
179;836;1710
179;9748;1711
179;9826;1712
179;15053;1713
179;15155;1714
179;18525;1715
179;174375;1716
180;476;1717
180;2620;1718
180;3249;1719
180;4565;1720
182;220;1721
182;417;1722
182;1933;1723
182;2038;1724
182;2072;1725
182;2449;1726
182;2534;1727
182;4518;1728
182;5299;1729
182;5300;1730
182;6256;1731
182;9826;1732
182;202647;1733
183;271;1734
183;282;1735
183;387;1736
183;5301;1737
183;5303;1738
183;5304;1739
183;15291;1740
183;167043;1741
184;822;1742
184;1449;1743
184;2001;1744
184;6110;1745
184;6149;1746
184;14964;1747
185;378;1748
185;542;1749
185;570;1750
185;704;1751
185;738;1752
185;766;1753
185;970;1754
185;2438;1755
185;3676;1756
185;3679;1757
185;4565;1758
185;9701;1759
185;9859;1760
185;14819;1761
185;192260;1762
186;441;1763
186;782;1764
186;1284;1765
186;1589;1766
186;2281;1767
186;2606;1768
186;3149;1769
186;5305;1770
186;5306;1771
186;9826;1772
186;12355;1773
186;18525;1774
186;155759;1775
186;155841;1776
186;156573;1777
186;156574;1778
186;160488;1779
186;179450;1780
187;4565;1781
187;9717;1782
187;18712;1783
187;158973;1784
187;159362;1785
187;171570;1786
187;175593;1787
187;175600;1788
187;175603;1789
187;175608;1790
187;175610;1791
187;207268;1792
189;703;1793
189;4565;1794
189;7089;1795
189;9826;1796
189;9937;1797
189;15016;1798
189;18712;1799
189;178857;1800
189;207268;1801
189;209714;1802
191;74;1803
191;323;1804
191;324;1805
191;970;1806
191;1161;1807
191;1353;1808
191;1412;1809
191;1524;1810
191;1525;1811
191;1526;1812
191;6059;1813
192;186;1814
192;295;1815
192;344;1816
192;345;1817
192;351;1818
192;352;1819
192;18129;1820
192;34143;1821
192;41406;1822
192;161167;1823
192;161257;1824
192;161258;1825
192;187316;1826
192;195889;1827
192;229826;1828
193;10988;1829
193;34079;1830
193;162410;1831
193;162415;1832
193;162429;1833
194;90;1834
194;128;1835
194;365;1836
194;366;1837
194;367;1838
194;1407;1839
194;5600;1840
194;5972;1841
194;5973;1842
194;6025;1843
195;110;1844
195;642;1845
195;931;1846
195;4129;1847
195;5310;1848
195;11677;1849
195;34094;1850
195;211269;1851
196;385;1852
196;386;1853
196;387;1854
196;830;1855
196;951;1856
196;957;1857
196;958;1858
196;999;1859
196;1436;1860
196;1544;1861
196;1582;1862
196;2284;1863
196;4379;1864
196;9503;1865
196;9663;1866
196;10125;1867
196;10511;1868
196;10950;1869
196;12371;1870
196;13008;1871
196;156234;1872
196;226372;1873
196;226373;1874
197;30;1875
197;388;1876
197;930;1877
197;3754;1878
197;4097;1879
197;6987;1880
197;162845;1881
197;189433;1882
198;128;1883
198;212;1884
198;1326;1885
198;1956;1886
198;2435;1887
198;2436;1888
198;2444;1889
198;2652;1890
198;3800;1891
198;4679;1892
198;11065;1893
198;11072;1894
198;11109;1895
198;11134;1896
199;503;1897
199;505;1898
199;522;1899
199;671;1900
199;679;1901
199;680;1902
199;836;1903
199;1436;1904
199;1522;1905
199;1523;1906
199;49960;1907
199;161176;1908
200;161176;1909
200;162388;1910
200;162389;1911
200;162392;1912
200;162399;1913
201;402;1914
201;441;1915
201;502;1916
201;503;1917
201;505;1918
201;671;1919
201;768;1920
201;803;1921
201;1399;1922
201;1430;1923
201;1475;1924
201;6110;1925
201;12388;1926
201;161176;1927
203;1944;1928
203;2236;1929
203;7879;1930
203;10594;1931
203;11436;1932
204;314;1933
204;430;1934
204;657;1935
204;1291;1936
204;3464;1937
204;5175;1938
204;6059;1939
204;6124;1940
